File Path,Key in Code,Default Text (Code),DB English,DB Bulgarian,Status,Detected Namespace,Dict Variable
apps/web/components/dashboard/LeadDetailModal.tsx,label_source_seo,'SEO',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_source_widget,'Widget',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_source_qr,'QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_source_direct,'Direct',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_source_other,'Other',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,msg_notes_saved,'Notes saved successfully',,,MISSING_IN_DB,unknown,t(dict
apps/web/components/dashboard/LeadDetailModal.tsx,msg_notes_save_failed,'Failed to save notes',,,MISSING_IN_DB,unknown,t(dict
apps/web/components/dashboard/LeadDetailModal.tsx,lead_detail_title,'Lead Details',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,aria_close,'Close',Close,Затвори,MATCH,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_date,'Date',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_phone,'Phone',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_status,'Status',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_source,'Source',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_client_message,'CLIENT MESSAGE',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,msg_no_description,'No description provided',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_private_notes,'Private Notes',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,label_notes_privacy_disclaimer,'These notes are only visible to you and will not be shared with the client.',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,placeholder_private_notes,'Write your private notes here...',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,msg_saving,'Saving...',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,btn_save_notes,'Save Notes',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadDetailModal.tsx,btn_close,'Close',Close,Затвори,MATCH,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_new,New,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_contacted,Contacted,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_done,Done,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_rejected,Rejected,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_new,New,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,availability_active,Active,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,availability_busy,Busy,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,availability_offline,Offline,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_new,'New',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_contacted,'Contacted',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_done,'Done',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_rejected,'Rejected',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,status_new,'New',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,availability_active,'Active',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,availability_busy,'Busy',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/StatusBadge.tsx,availability_offline,'Offline',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_dashboard,Dashboard,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_leads,Leads,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_services,Services,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_analytics,Analytics,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_reviews,Reviews,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_qr_code,QR Code,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_profile,Profile,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_settings,Settings,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,msg_failed_switch_role,Failed to switch role,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,logo_pro,Pro,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,msg_switching,Switching…,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,btn_find_service,Find Service,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,aria_close_menu,Close menu,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_dashboard,'Dashboard',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_leads,'Leads',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_services,'Services',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_analytics,'Analytics',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_reviews,'Reviews',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_qr_code,'QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_profile,'Profile',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,nav_settings,'Settings',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,msg_failed_switch_role,'Failed to switch role',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,logo_pro,'Pro',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,msg_switching,'Switching…',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,btn_find_service,'Find Service',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/DashboardSidebar.tsx,aria_close_menu,'Close menu',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_seo,SEO,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_widget,Widget,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_qr,QR Code,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_direct,Direct,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_other,Other,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,btn_view,View,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,btn_contact,Contact,,,MISSING_IN_DB,unknown,"lead.id);
                  }}
                  className=""px-3 py-1 text-xs font-medium bg-orange-500 hover:bg-orange-600 text-white rounded-lg transition-colors""
                >
                  {t(dict"
apps/web/components/dashboard/LeadRow.tsx,status_done,Done,,,MISSING_IN_DB,unknown,"lead.id);
                  }}
                  className=""px-3 py-1 text-xs font-medium bg-green-500 hover:bg-green-600 text-white rounded-lg transition-colors""
                >
                  {t(dict"
apps/web/components/dashboard/LeadRow.tsx,btn_reject,Reject,,,MISSING_IN_DB,unknown,"lead.id);
                }}
                className=""px-3 py-1 text-xs font-medium border border-gray-300 text-gray-600 hover:bg-gray-100 rounded-lg transition-colors""
              >
                {t(dict"
apps/web/components/dashboard/LeadRow.tsx,label_source_seo,'SEO',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_widget,'Widget',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_qr,'QR Code',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_direct,'Direct',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,label_source_other,'Other',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,btn_view,'View',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/LeadRow.tsx,btn_contact,'Contact',,,MISSING_IN_DB,unknown,"lead.id);
                  }}
                  className=""px-3 py-1 text-xs font-medium bg-orange-500 hover:bg-orange-600 text-white rounded-lg transition-colors""
                >
                  {t(dict"
apps/web/components/dashboard/LeadRow.tsx,status_done,'Done',,,MISSING_IN_DB,unknown,"lead.id);
                  }}
                  className=""px-3 py-1 text-xs font-medium bg-green-500 hover:bg-green-600 text-white rounded-lg transition-colors""
                >
                  {t(dict"
apps/web/components/dashboard/LeadRow.tsx,btn_reject,'Reject',,,MISSING_IN_DB,unknown,"lead.id);
                }}
                className=""px-3 py-1 text-xs font-medium border border-gray-300 text-gray-600 hover:bg-gray-100 rounded-lg transition-colors""
              >
                {t(dict"
apps/web/components/dashboard/ServiceCard.tsx,price_type_fixed,Fixed price,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_hourly,Per hour,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_request,Per request (quote),,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_per_sqm,Per sq.m.,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,btn_edit,Edit,,,MISSING_IN_DB,unknown,"service)}
          className=""flex items-center gap-1.5 px-3 py-1.5 text-xs font-medium text-gray-600 border border-gray-200 rounded-lg hover:bg-gray-50 transition-colors""
        >
          <svg width=""12"" height=""12"" viewBox=""0 0 24 24"" fill=""none"" stroke=""currentColor"" strokeWidth=""2"" strokeLinecap=""round"" strokeLinejoin=""round"" aria-hidden=""true"">
            <path d=""M11 4H4a2 2 0 0 0-2 2v14a2 2 0 0 0 2 2h14a2 2 0 0 0 2-2v-7"" />
            <path d=""M18.5 2.5a2.121 2.121 0 0 1 3 3L12 15l-4 1 1-4 9.5-9.5z"" />
          </svg>
          {t(dict"
apps/web/components/dashboard/ServiceCard.tsx,btn_delete,Delete,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_fixed,'Fixed price',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_hourly,'Per hour',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_request,'Per request (quote,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,price_type_per_sqm,'Per sq.m.',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/ServiceCard.tsx,btn_edit,'Edit',,,MISSING_IN_DB,unknown,"service)}
          className=""flex items-center gap-1.5 px-3 py-1.5 text-xs font-medium text-gray-600 border border-gray-200 rounded-lg hover:bg-gray-50 transition-colors""
        >
          <svg width=""12"" height=""12"" viewBox=""0 0 24 24"" fill=""none"" stroke=""currentColor"" strokeWidth=""2"" strokeLinecap=""round"" strokeLinejoin=""round"" aria-hidden=""true"">
            <path d=""M11 4H4a2 2 0 0 0-2 2v14a2 2 0 0 0 2 2h14a2 2 0 0 0 2-2v-7"" />
            <path d=""M18.5 2.5a2.121 2.121 0 0 1 3 3L12 15l-4 1 1-4 9.5-9.5z"" />
          </svg>
          {t(dict"
apps/web/components/dashboard/ServiceCard.tsx,btn_delete,'Delete',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,aria_remove_item,Remove,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,aria_open_menu,Open menu,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,placeholder_type_to_search,Type to search…,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,msg_no_results,No results,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,aria_remove_item,'Remove',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,aria_open_menu,'Open menu',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,placeholder_type_to_search,'Type to search…',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/MultiSelect.tsx,msg_no_results,'No results',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,placeholder_type_to_search,Type to search…,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,aria_remove_item,Remove,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,aria_open_menu,Open menu,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,msg_no_results,No results,,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,placeholder_type_to_search,'Type to search…',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,aria_remove_item,'Remove',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,aria_open_menu,'Open menu',,,MISSING_IN_DB,unknown,dict
apps/web/components/dashboard/SearchInput.tsx,msg_no_results,'No results',,,MISSING_IN_DB,unknown,dict
apps/web/components/pwa/PWAInstallPrompt.tsx,pwa,,,,MISSING_IN_DB,unknown,"() => {
    if (canInstall && !hasTracked) {
      trackPageEvent('pwa_prompt_shown'"
apps/web/components/pwa/PWAInstallPrompt.tsx,pwa,,,,MISSING_IN_DB,unknown,"Android only)
  useEffect(() => {
    if (isIOS) return;

    const handleAppInstalled = () => {
      trackPageEvent('pwa_installed'"
apps/web/components/pwa/PWAInstallPrompt.tsx,pwa,,,,MISSING_IN_DB,unknown,'pwa_install_accepted'
apps/web/components/pwa/PWAInstallPrompt.tsx,pwa,,,,MISSING_IN_DB,unknown,");
    }
  };

  const handleDismissClick = () => {
    trackPageEvent('pwa_install_dismissed'"
apps/web/components/pwa/PWAInstallPrompt.tsx,Install Nevumo,,,,MISSING_IN_DB,unknown,'install_title'
apps/web/components/pwa/PWAInstallPrompt.tsx,Track requests without opening a browser,,,,MISSING_IN_DB,unknown,'client_subtitle'
apps/web/components/pwa/PWAInstallPrompt.tsx,See new requests instantly,,,,MISSING_IN_DB,unknown,'provider_subtitle'
apps/web/components/pwa/PWAInstallPrompt.tsx,Tap Share in the bottom toolbar,,,,MISSING_IN_DB,unknown,'ios_step1'
apps/web/components/pwa/PWAInstallPrompt.tsx,Got it,,,,MISSING_IN_DB,unknown,'dismiss_button'
apps/web/components/pwa/PWAInstallPrompt.tsx,Track requests without opening a browser,,,,MISSING_IN_DB,unknown,'client_subtitle'
apps/web/components/pwa/PWAInstallPrompt.tsx,See new requests instantly,,,,MISSING_IN_DB,unknown,'provider_subtitle'
apps/web/components/pwa/PWAInstallPrompt.tsx,Install Nevumo,,,,MISSING_IN_DB,unknown,'install_title'
apps/web/components/pwa/PWAInstallPrompt.tsx,Got it,,,,MISSING_IN_DB,unknown,'dismiss_button'
